"Timestamp","AHU_00_01-PIR2 Log","AHU_00_01-PIR2 Log","AHU_00_01-Sts Log","AHU_00_01-Enable Log"
"17/03/2020 1:51:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 1:36:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 1:25:56 PM","0.00","0.00","1.00","1.00"
"17/03/2020 1:21:10 PM","1.00","1.00","1.00","1.00"
"17/03/2020 1:16:41 PM","1.00","1.00","1.00","1.00"
"17/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 12:51:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 12:36:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 12:22:53 PM","0.00","0.00","1.00","1.00"
"17/03/2020 12:21:10 PM","1.00","1.00","1.00","1.00"
"17/03/2020 12:17:44 PM","1.00","1.00","1.00","1.00"
"17/03/2020 12:06:10 PM","0.00","0.00","1.00","1.00"
"17/03/2020 11:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 11:36:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 11:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 11:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 11:03:55 AM","0.00","0.00","1.00","1.00"
"17/03/2020 10:58:39 AM","1.00","1.00","1.00","1.00"
"17/03/2020 10:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 10:36:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 10:33:15 AM","0.00","0.00","1.00","1.00"
"17/03/2020 10:27:18 AM","1.00","1.00","1.00","1.00"
"17/03/2020 10:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 10:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 9:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 9:36:25 AM","0.00","0.00","1.00","1.00"
"17/03/2020 9:36:10 AM","1.00","1.00","1.00","1.00"
"17/03/2020 9:31:08 AM","1.00","1.00","1.00","1.00"
"17/03/2020 9:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 9:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 8:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 8:36:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 8:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 8:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 7:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 7:36:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 7:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 7:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 6:51:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 6:36:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 6:21:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 6:06:10 AM","0.00","0.00","1.00","1.00"
"17/03/2020 6:00:12 AM","0.00","0.00","0.00","1.00"
"17/03/2020 5:57:16 AM","0.00","0.00","0.00","0.00"
"17/03/2020 5:52:07 AM","1.00","1.00","0.00","0.00"
"17/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 5:03:14 AM","0.00","0.00","0.00","0.00"
"17/03/2020 4:57:31 AM","1.00","1.00","0.00","0.00"
"17/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 4:36:48 AM","0.00","0.00","0.00","0.00"
"17/03/2020 4:36:10 AM","1.00","1.00","0.00","0.00"
"17/03/2020 4:31:09 AM","1.00","1.00","0.00","0.00"
"17/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 4:06:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"17/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 11:06:16 PM","0.00","0.00","0.00","0.00"
"16/03/2020 11:06:10 PM","1.00","1.00","0.00","0.00"
"16/03/2020 11:00:45 PM","1.00","1.00","0.00","0.00"
"16/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"16/03/2020 8:39:11 PM","0.00","0.00","1.00","0.00"
"16/03/2020 8:36:17 PM","0.00","0.00","1.00","1.00"
"16/03/2020 8:36:10 PM","1.00","1.00","1.00","1.00"
"16/03/2020 8:28:13 PM","1.00","1.00","1.00","1.00"
"16/03/2020 8:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 8:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 7:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 7:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 7:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 7:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 6:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 6:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 6:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 6:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:59:31 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:53:53 PM","1.00","1.00","1.00","1.00"
"16/03/2020 5:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:11:07 PM","0.00","0.00","1.00","1.00"
"16/03/2020 5:06:10 PM","1.00","1.00","1.00","1.00"
"16/03/2020 5:05:52 PM","1.00","1.00","1.00","1.00"
"16/03/2020 4:58:47 PM","0.00","0.00","1.00","1.00"
"16/03/2020 4:53:28 PM","1.00","1.00","1.00","1.00"
"16/03/2020 4:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 4:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 4:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 4:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 3:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 3:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 3:29:48 PM","0.00","0.00","1.00","1.00"
"16/03/2020 3:24:31 PM","1.00","1.00","1.00","1.00"
"16/03/2020 3:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 3:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 2:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 2:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 2:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 2:14:29 PM","0.00","0.00","1.00","1.00"
"16/03/2020 2:09:15 PM","1.00","1.00","1.00","1.00"
"16/03/2020 2:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 1:52:44 PM","0.00","0.00","1.00","1.00"
"16/03/2020 1:51:10 PM","1.00","1.00","1.00","1.00"
"16/03/2020 1:42:22 PM","1.00","1.00","1.00","1.00"
"16/03/2020 1:39:32 PM","0.00","0.00","1.00","1.00"
"16/03/2020 1:36:10 PM","1.00","1.00","1.00","1.00"
"16/03/2020 1:34:15 PM","1.00","1.00","1.00","1.00"
"16/03/2020 1:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 1:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 12:51:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 12:36:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 12:21:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 12:16:41 PM","0.00","0.00","1.00","1.00"
"16/03/2020 12:11:25 PM","1.00","1.00","1.00","1.00"
"16/03/2020 12:06:10 PM","0.00","0.00","1.00","1.00"
"16/03/2020 11:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 11:48:22 AM","0.00","0.00","1.00","1.00"
"16/03/2020 11:41:09 AM","1.00","1.00","1.00","1.00"
"16/03/2020 11:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 11:24:33 AM","0.00","0.00","1.00","1.00"
"16/03/2020 11:21:10 AM","1.00","1.00","1.00","1.00"
"16/03/2020 11:19:27 AM","1.00","1.00","1.00","1.00"
"16/03/2020 11:13:54 AM","0.00","0.00","1.00","1.00"
"16/03/2020 11:06:10 AM","1.00","1.00","1.00","1.00"
"16/03/2020 11:06:05 AM","1.00","1.00","1.00","1.00"
"16/03/2020 10:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 10:47:48 AM","0.00","0.00","1.00","1.00"
"16/03/2020 10:42:42 AM","1.00","1.00","1.00","1.00"
"16/03/2020 10:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 10:21:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 10:06:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 9:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 9:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 9:21:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 9:06:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 8:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 8:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 8:21:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 8:06:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 7:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 7:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 7:21:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 7:06:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 6:51:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 6:36:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 6:21:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 6:06:10 AM","0.00","0.00","1.00","1.00"
"16/03/2020 6:00:11 AM","0.00","0.00","0.00","1.00"
"16/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:36:04 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:30:25 AM","1.00","1.00","0.00","0.00"
"16/03/2020 4:28:28 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:22:55 AM","1.00","1.00","0.00","0.00"
"16/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 4:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"16/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 7:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 7:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 7:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 7:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 6:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 6:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 6:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 6:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 5:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 5:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 5:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 5:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 4:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 4:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 4:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 4:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 3:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 3:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 3:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 3:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 2:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 2:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 2:36:04 PM","0.00","0.00","0.00","0.00"
"15/03/2020 2:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 2:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 1:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 1:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 1:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 1:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 12:51:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 12:36:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 12:21:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 12:06:10 PM","0.00","0.00","0.00","0.00"
"15/03/2020 11:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 11:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 11:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 11:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 10:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 10:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 10:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 10:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 9:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 9:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 9:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 9:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 8:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 8:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 8:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 8:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 7:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 7:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 7:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 7:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 6:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 6:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 6:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 6:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 5:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 4:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"15/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 9:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 8:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 8:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 8:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 8:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 7:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 7:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 7:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 7:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 6:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 6:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 6:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 6:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 5:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 5:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 5:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 5:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 4:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 4:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 4:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 4:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 3:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 3:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 3:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 3:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 2:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 2:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 2:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 2:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 1:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 1:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 1:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 1:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 12:51:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 12:36:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 12:21:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 12:06:10 PM","0.00","0.00","0.00","0.00"
"14/03/2020 11:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 11:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 11:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 11:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 10:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 10:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 10:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 10:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 9:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 9:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 9:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 9:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 8:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 8:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 8:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 8:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 7:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 7:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 7:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 7:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 6:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 6:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 6:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 6:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 5:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 5:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 5:22:56 AM","0.00","0.00","0.00","0.00"
"14/03/2020 5:21:10 AM","1.00","1.00","0.00","0.00"
"14/03/2020 5:17:26 AM","1.00","1.00","0.00","0.00"
"14/03/2020 5:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 4:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 4:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 4:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 4:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 3:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 3:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 3:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 3:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 2:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 2:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 2:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 2:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 1:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 1:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 1:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 1:06:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 12:51:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 12:36:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 12:21:10 AM","0.00","0.00","0.00","0.00"
"14/03/2020 12:06:10 AM","0.00","0.00","0.00","0.00"
"13/03/2020 11:51:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 11:36:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 11:21:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 11:06:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 10:51:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 10:36:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 10:21:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 10:06:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 9:51:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 9:36:10 PM","0.00","0.00","0.00","0.00"
"13/03/2020 9:21:10 PM","0.00","0.00","0.00","0.00"
